"PIXEL","GAL_LON","GAL_LAT","WEIGHT","TEMP","TEMP_SIG","RESID_TE"
"2085","1.971480E+02","-4.156675E+01","8.346763E-01","2.725832E+00","1.719388E-04","-9.059906E-04"
"2086","1.926241E+02","-4.269987E+01","4.525028E-01","2.726185E+00","2.335191E-04","-3.829002E-04"
"2087","1.938076E+02","-4.085672E+01","8.652027E-01","2.726536E+00","1.688784E-04","-1.387596E-04"
"2088","1.844936E+02","-4.718097E+01","9.329021E-01","2.726442E+00","1.626354E-04","2.603531E-04"
"2089","1.871010E+02","-4.433923E+01","4.901844E-01","2.726198E+00","2.243640E-04","-1.552105E-04"
"2090","1.814488E+02","-4.611304E+01","1.154108E+00","2.726194E+00","1.462210E-04","5.722046E-05"
"2091","1.845417E+02","-4.354810E+01","9.585032E-01","2.726423E+00","1.604487E-04","1.120567E-04"
"2092","1.890279E+02","-4.157840E+01","4.234191E-01","2.726613E+00","2.414058E-04","1.015663E-04"
"2093","1.908052E+02","-3.970932E+01","7.533695E-01","2.726605E+00","1.809793E-04","-3.147125E-05"
"2094","1.860249E+02","-4.080902E+01","2.047051E-01","2.727083E+00","3.471912E-04","6.287098E-04"
"2095","1.882692E+02","-3.895661E+01","8.469608E-01","2.726303E+00","1.706874E-04","-2.887249E-04"
"2096","1.993280E+02","-3.871599E+01","9.107905E-01","2.726722E+00","1.645977E-04","-1.983643E-04"
"2097","2.003620E+02","-3.688522E+01","3.864916E-01","2.727013E+00","2.526754E-04","-1.764297E-05"
"2098","1.961279E+02","-3.776357E+01","1.002038E+00","2.726559E+00","1.569246E-04","-3.118515E-04"
"2099","1.975317E+02","-3.618084E+01","3.205498E-01","2.726790E+00","2.774503E-04","-1.912117E-04"
"2100","2.022711E+02","-3.433885E+01","6.141152E-01","2.727032E+00","2.004509E-04","-1.695156E-04"
"2101","2.036828E+02","-3.220582E+01","5.168357E-01","2.726998E+00","2.185027E-04","-3.430843E-04"
"2102","1.992193E+02","-3.354981E+01","5.620621E-01","2.726961E+00","2.095274E-04","-1.871586E-04"
"2103","2.007043E+02","-3.123516E+01","5.196410E-01","2.727423E+00","2.179121E-04","1.251698E-04"
"2104","1.931138E+02","-3.708110E+01","8.211041E-01","2.726842E+00","1.733540E-04","3.004074E-05"
"2105","1.946015E+02","-3.545230E+01","3.971612E-01","2.726967E+00","2.492583E-04","4.172325E-05"
"2106","1.902156E+02","-3.589992E+01","9.074157E-01","2.726482E+00","1.649035E-04","-2.915859E-04"
"2107","1.913268E+02","-3.470270E+01","3.949909E-01","2.726594E+00","2.499421E-04","-2.634525E-04"
"2108","1.965784E+02","-3.236919E+01","6.713520E-01","2.727049E+00","1.917158E-04","-7.200241E-05"
"2109","1.978377E+02","-3.019959E+01","6.412333E-01","2.727206E+00","1.961666E-04","-5.054474E-05"
"2110","1.936601E+02","-3.120593E+01","6.767648E-01","2.727325E+00","1.909476E-04","2.443790E-04"
"2111","1.954247E+02","-2.915817E+01","5.522960E-01","2.726914E+00","2.113718E-04","-3.130436E-04"
"2112","2.183417E+02","-3.466339E+01","6.896354E-01","2.727363E+00","1.891574E-04","-2.443790E-04"
"2113","2.199814E+02","-3.221771E+01","8.006296E-01","2.727659E+00","1.755566E-04","-1.118183E-04"
"2114","2.145879E+02","-3.377114E+01","6.639764E-01","2.727546E+00","1.927776E-04","-1.573563E-05"
"2115","2.164476E+02","-3.124712E+01","7.772743E-01","2.727445E+00","1.781746E-04","-2.896786E-04"
"2116","2.205580E+02","-3.032008E+01","1.287667E+00","2.727674E+00","1.384303E-04","-2.086163E-04"
"2117","2.213438E+02","-2.865987E+01","8.438470E-01","2.728031E+00","1.710020E-04","4.434586E-05"
"2118","2.170646E+02","-2.944599E+01","1.231088E+00","2.727802E+00","1.415756E-04","-3.957748E-05"
"2119","2.181741E+02","-2.776310E+01","8.098778E-01","2.727896E+00","1.745514E-04","-5.984306E-05"
"2120","2.114402E+02","-3.269747E+01","6.418993E-01","2.727251E+00","1.960648E-04","-2.825260E-04"
"2121","2.130910E+02","-3.000647E+01","7.770739E-01","2.727383E+00","1.781976E-04","-3.275871E-04"
"2122","2.082594E+02","-3.158110E+01","8.341711E-01","2.727356E+00","1.719909E-04","-1.454353E-04"
"2123","2.099676E+02","-2.902354E+01","7.265844E-01","2.727503E+00","1.842850E-04","-1.702309E-04"
"2124","2.141360E+02","-2.843719E+01","1.121171E+00","2.727465E+00","1.483533E-04","-3.509521E-04"
"2125","2.149334E+02","-2.669683E+01","8.975798E-01","2.728049E+00","1.658046E-04","1.239777E-04"
"2126","2.108961E+02","-2.733038E+01","1.190250E+00","2.727574E+00","1.439839E-04","-2.083778E-04"
"2127","2.119228E+02","-2.556948E+01","7.925528E-01","2.727628E+00","1.764489E-04","-2.696514E-04"
"2128","2.231016E+02","-2.656157E+01","1.080400E+00","2.727832E+00","1.511265E-04","-3.056526E-04"
"2129","2.232340E+02","-2.470233E+01","6.244465E-01","2.728403E+00","1.987858E-04","1.661777E-04"
"2130","2.200773E+02","-2.554320E+01","8.390533E-01","2.727835E+00","1.714898E-04","-2.810955E-04"
"2131","2.203742E+02","-2.377698E+01","7.963920E-01","2.728592E+00","1.760231E-04","3.776550E-04"
"2132","2.246881E+02","-2.297047E+01","5.387195E-01","2.728418E+00","2.140187E-04","5.745888E-05"
"2133","2.253579E+02","-2.109841E+01","4.904111E-01","2.728287E+00","2.243122E-04","-1.857281E-04"
"2134","2.218054E+02","-2.166990E+01","5.243595E-01","2.728419E+00","2.169294E-04","6.151199E-05"
"2135","2.220874E+02","-1.977739E+01","4.447599E-01","2.728598E+00","2.355430E-04","1.375675E-04"
"2136","2.167521E+02","-2.440910E+01","8.701518E-01","2.728026E+00","1.683974E-04","-6.222725E-05"
"2137","2.170474E+02","-2.262939E+01","7.297168E-01","2.728004E+00","1.838890E-04","-1.816750E-04"
"2138","2.138643E+02","-2.353109E+01","8.127028E-01","2.727799E+00","1.742477E-04","-2.543926E-04"
"2139","2.139540E+02","-2.149053E+01","9.120493E-01","2.728149E+00","1.644841E-04","-7.867813E-06"
"2140","2.184614E+02","-2.060131E+01","4.993763E-01","2.728442E+00","2.222895E-04","1.173019E-04"
"2141","2.189856E+02","-1.868679E+01","3.884275E-01","2.728285E+00","2.520450E-04","-1.494884E-04"
"2142","2.154240E+02","-1.927908E+01","4.212590E-01","2.728330E+00","2.420240E-04","2.193451E-05"
"2143","2.160843E+02","-1.733331E+01","3.371539E-01","2.728446E+00","2.705322E-04","2.384186E-05"
"2144","2.047260E+02","-3.059737E+01","8.067527E-01","2.727312E+00","1.748891E-04","-1.351833E-04"
"2145","2.069165E+02","-2.794740E+01","7.191424E-01","2.727762E+00","1.852361E-04","1.246929E-04"
"2146","2.016896E+02","-2.958159E+01","5.915338E-01","2.727526E+00","2.042411E-04","1.220703E-04"
"2147","2.037658E+02","-2.683519E+01","9.184504E-01","2.727546E+00","1.639099E-04","-5.030632E-05"
"2148","2.078949E+02","-2.633809E+01","9.771605E-01","2.727731E+00","1.589096E-04","-1.263618E-05"
"2149","2.089482E+02","-2.438547E+01","9.025609E-01","2.727592E+00","1.653464E-04","-2.779961E-04"
"2150","2.049914E+02","-2.513972E+01","9.274594E-01","2.727419E+00","1.631119E-04","-2.949238E-04"
"2151","2.059397E+02","-2.310212E+01","9.029092E-01","2.727665E+00","1.653145E-04","-1.752377E-04"
"2152","1.995059E+02","-2.857312E+01","5.645043E-01","2.727120E+00","2.090737E-04","-2.632141E-04"
"2153","2.008259E+02","-2.563596E+01","9.011198E-01","2.727736E+00","1.654786E-04","1.754761E-04"
"2154","1.964732E+02","-2.754737E+01","8.023180E-01","2.727247E+00","1.753718E-04","-8.583069E-05"
"2155","1.980292E+02","-2.468863E+01","8.033024E-01","2.727119E+00","1.752643E-04","-3.948212E-04"
"2156","2.020820E+02","-2.381071E+01","8.521390E-01","2.727418E+00","1.701680E-04","-2.677441E-04"
"2157","2.030243E+02","-2.198369E+01","8.838077E-01","2.727712E+00","1.670914E-04","-8.940697E-05"
"2158","1.993528E+02","-2.286602E+01","8.704456E-01","2.727692E+00","1.683690E-04","5.102158E-05"
"2159","2.001451E+02","-2.076610E+01","6.581439E-01","2.727629E+00","1.936300E-04","-1.354218E-04"
"2160","2.109018E+02","-2.219373E+01","8.570479E-01","2.727985E+00","1.696799E-04","-4.935265E-05"
"2161","2.111694E+02","-2.051361E+01","6.785542E-01","2.728167E+00","1.906956E-04","4.267693E-05"
"2162","2.079380E+02","-2.071006E+01","8.435055E-01","2.727780E+00","1.710366E-04","-2.367496E-04"
"2163","2.083603E+02","-1.904016E+01","7.447176E-01","2.728132E+00","1.820276E-04","2.217293E-05"
"2164","2.124063E+02","-1.791736E+01","5.654525E-01","2.728144E+00","2.088983E-04","-1.435280E-04"
"2165","2.135012E+02","-1.591949E+01","2.963480E-01","2.728503E+00","2.885573E-04","8.702278E-05"
"2166","2.095054E+02","-1.661901E+01","4.211317E-01","2.728539E+00","2.420606E-04","2.770424E-04"
"2167","2.106715E+02","-1.430325E+01","3.701373E-01","2.728442E+00","2.581972E-04","3.290176E-05"
"2168","2.048718E+02","-1.930459E+01","1.001846E+00","2.728161E+00","1.569396E-04","1.733303E-04"
"2169","2.055141E+02","-1.764843E+01","7.938762E-01","2.728349E+00","1.763017E-04","2.622604E-04"
"2170","2.018071E+02","-1.807607E+01","9.160120E-01","2.727892E+00","1.641279E-04","-5.388260E-05"
"2171","2.030099E+02","-1.661203E+01","6.044345E-01","2.728311E+00","2.020498E-04","2.565384E-04"
"2172","2.067105E+02","-1.542502E+01","4.723192E-01","2.728179E+00","2.285679E-04","-5.173683E-05"
"2173","2.082840E+02","-1.351410E+01","2.864586E-01","2.728785E+00","2.934959E-04","4.138947E-04"
"2174","2.041703E+02","-1.429115E+01","4.197018E-01","2.728246E+00","2.424726E-04","4.482269E-05"
"2175","2.057027E+02","-1.260584E+01","3.514788E-01","2.728434E+00","2.649619E-04","1.037121E-04"
"2176","1.788878E+02","-4.529895E+01","8.362039E-01","2.726335E+00","1.717817E-04","2.412796E-04"
"2177","1.815350E+02","-4.225529E+01","1.024431E+00","2.726234E+00","1.552000E-04","-3.695488E-05"
"2178","1.766122E+02","-4.412884E+01","7.817380E-01","2.726493E+00","1.776652E-04","4.248619E-04"
"2179","1.789461E+02","-4.091214E+01","5.110552E-01","2.726001E+00","2.197349E-04","-2.419949E-04"
"2180","1.842777E+02","-3.989017E+01","4.836743E-01","2.726302E+00","2.258689E-04","-1.349449E-04"
"2181","1.854917E+02","-3.781966E+01","9.953668E-01","2.726538E+00","1.574496E-04","-1.454353E-05"
"2182","1.809236E+02","-3.873439E+01","5.681035E-01","2.726515E+00","2.084103E-04","1.354218E-04"
"2183","1.826699E+02","-3.680895E+01","8.630878E-01","2.726478E+00","1.690852E-04","-2.646446E-05"
"2184","1.732686E+02","-4.306455E+01","8.047959E-01","2.725902E+00","1.751016E-04","-1.049042E-04"
"2185","1.771239E+02","-4.030944E+01","5.572862E-01","2.726281E+00","2.104233E-04","7.200241E-05"
"2186","1.708203E+02","-4.237873E+01","5.133949E-01","2.726041E+00","2.192337E-04","8.416176E-05"
"2187","1.743008E+02","-3.880369E+01","8.811437E-01","2.726308E+00","1.673438E-04","1.332760E-04"
"2188","1.782424E+02","-3.761901E+01","3.219784E-01","2.727033E+00","2.768342E-04","6.959438E-04"
"2189","1.804263E+02","-3.559111E+01","9.580439E-01","2.726654E+00","1.604872E-04","1.745224E-04"
"2190","1.760212E+02","-3.721786E+01","6.004575E-01","2.726355E+00","2.027178E-04","7.271767E-05"
"2191","1.779329E+02","-3.470660E+01","1.044087E+00","2.726542E+00","1.537322E-04","1.089573E-04"
"2192","1.875687E+02","-3.493494E+01","6.908004E-01","2.726775E+00","1.889978E-04","4.458427E-05"
"2193","1.886424E+02","-3.346495E+01","5.177616E-01","2.726914E+00","2.183072E-04","8.916855E-05"
"2194","1.853753E+02","-3.386087E+01","9.653938E-01","2.727019E+00","1.598751E-04","3.142357E-04"
"2195","1.861798E+02","-3.192426E+01","2.025019E-01","2.726897E+00","3.490748E-04","8.797646E-05"
"2196","1.910983E+02","-3.006953E+01","5.782917E-01","2.727026E+00","2.065663E-04","-2.121925E-05"
"2197","1.927245E+02","-2.817753E+01","7.528501E-01","2.727072E+00","1.810418E-04","-1.111031E-04"
"2198","1.885532E+02","-2.919302E+01","7.069650E-01","2.726856E+00","1.868246E-04","-1.451969E-04"
"2199","1.899225E+02","-2.685992E+01","7.194662E-01","2.726968E+00","1.851944E-04","-1.790524E-04"
"2200","1.826080E+02","-3.291013E+01","1.196455E+00","2.726568E+00","1.436100E-04","-8.535385E-05"
"2201","1.839262E+02","-3.144299E+01","3.911577E-01","2.726406E+00","2.511638E-04","-3.485680E-04"
"2202","1.799498E+02","-3.159865E+01","8.993744E-01","2.726427E+00","1.656391E-04","-1.895428E-04"
"2203","1.813886E+02","-3.007103E+01","6.236484E-01","2.726620E+00","1.989130E-04","-1.044273E-04"
"2204","1.860030E+02","-2.811195E+01","7.749721E-01","2.726879E+00","1.784391E-04","-8.201599E-05"
"2205","1.872603E+02","-2.582418E+01","8.090120E-01","2.727156E+00","1.746448E-04","5.531311E-05"
"2206","1.835703E+02","-2.681108E+01","7.318401E-01","2.727163E+00","1.836221E-04","2.315044E-04"
"2207","1.850442E+02","-2.469221E+01","6.080225E-01","2.727284E+00","2.014528E-04","2.126694E-04"
"2208","1.686907E+02","-4.113166E+01","8.494429E-01","2.725837E+00","1.704378E-04","-9.584427E-05"
"2209","1.715967E+02","-3.743982E+01","5.101969E-01","2.725626E+00","2.199197E-04","-5.111694E-04"
"2210","1.660679E+02","-3.977303E+01","5.990415E-01","2.725544E+00","2.029572E-04","-3.516674E-04"
"2211","1.697031E+02","-3.660225E+01","4.371142E-01","2.725800E+00","2.375941E-04","-3.056526E-04"
"2212","1.733442E+02","-3.574169E+01","7.888393E-01","2.726457E+00","1.768637E-04","2.079010E-04"
"2213","1.753331E+02","-3.340805E+01","1.155544E+00","2.726506E+00","1.461301E-04","1.103878E-04"
"2214","1.709430E+02","-3.478777E+01","4.752281E-01","2.726373E+00","2.278673E-04","1.680851E-04"
"2215","1.729877E+02","-3.222273E+01","1.197363E+00","2.725941E+00","1.435556E-04","-4.208088E-04"
"2216","1.642802E+02","-3.863331E+01","4.962961E-01","2.725818E+00","2.229783E-04","-5.745888E-05"
"2217","1.674536E+02","-3.537083E+01","7.659316E-01","2.726425E+00","1.794891E-04","3.507137E-04"
"2218","1.618739E+02","-3.782541E+01","7.133067E-01","2.725907E+00","1.859922E-04","8.058548E-05"
"2219","1.647647E+02","-3.417271E+01","5.969986E-01","2.726166E+00","2.033042E-04","1.380444E-04"
"2220","1.687966E+02","-3.387144E+01","7.189984E-01","2.725696E+00","1.852546E-04","-4.706383E-04"
"2221","1.710391E+02","-3.104931E+01","1.256954E+00","2.726045E+00","1.401113E-04","-2.934933E-04"
"2222","1.665111E+02","-3.224999E+01","6.632681E-01","2.726476E+00","1.928806E-04","3.294945E-04"
"2223","1.687114E+02","-2.983755E+01","1.281992E+00","2.726288E+00","1.387364E-04","-1.549721E-05"
"2224","1.778663E+02","-3.084537E+01","9.029942E-01","2.726153E+00","1.653067E-04","-4.224777E-04"
"2225","1.787555E+02","-2.881534E+01","5.725772E-01","2.726743E+00","2.075946E-04","5.841255E-05"
"2226","1.756046E+02","-2.935237E+01","1.114888E+00","2.726454E+00","1.487707E-04","-1.018047E-04"
"2227","1.767260E+02","-2.767222E+01","6.364133E-01","2.726428E+00","1.969080E-04","-2.317429E-04"
"2228","1.814398E+02","-2.567403E+01","8.431070E-01","2.726788E+00","1.710770E-04","-1.161098E-04"
"2229","1.827568E+02","-2.334209E+01","6.339509E-01","2.726938E+00","1.972901E-04","-1.094341E-04"
"2230","1.790047E+02","-2.447692E+01","9.379367E-01","2.726826E+00","1.621983E-04","-4.053116E-05"
"2231","1.804769E+02","-2.248382E+01","6.856735E-01","2.726814E+00","1.897031E-04","-1.873970E-04"
"2232","1.730381E+02","-2.817325E+01","1.231716E+00","2.726608E+00","1.415395E-04","9.584427E-05"
"2233","1.743832E+02","-2.665810E+01","7.956849E-01","2.726502E+00","1.761013E-04","-1.153946E-04"
"2234","1.707749E+02","-2.702254E+01","1.071966E+00","2.726340E+00","1.517199E-04","-1.373291E-04"
"2235","1.720121E+02","-2.534541E+01","7.346076E-01","2.726068E+00","1.832759E-04","-5.156994E-04"
"2236","1.766391E+02","-2.323727E+01","1.336483E+00","2.726777E+00","1.358787E-04","-5.555153E-05"
"2237","1.779080E+02","-2.126974E+01","6.165249E-01","2.727188E+00","2.000588E-04","2.295971E-04"
"2238","1.744384E+02","-2.196377E+01","9.368369E-01","2.726833E+00","1.622935E-04","2.908707E-05"
"2239","1.758703E+02","-2.014458E+01","9.874778E-01","2.726952E+00","1.580772E-04","2.145767E-05"
"2240","1.936108E+02","-2.649543E+01","4.819955E-01","2.727314E+00","2.262619E-04","2.741814E-05"
"2241","1.954731E+02","-2.374423E+01","7.199647E-01","2.727556E+00","1.851303E-04","8.440018E-05"
"2242","1.913129E+02","-2.533945E+01","7.820087E-01","2.727185E+00","1.776345E-04","-7.557869E-05"
"2243","1.932141E+02","-2.260998E+01","8.210440E-01","2.727351E+00","1.733604E-04","-9.489059E-05"
"2244","1.967726E+02","-2.184530E+01","7.577973E-01","2.727303E+00","1.804498E-04","-2.996922E-04"
"2245","1.983702E+02","-1.983831E+01","8.400229E-01","2.727568E+00","1.713908E-04","-1.804829E-04"
"2246","1.945533E+02","-2.080919E+01","8.398567E-01","2.727567E+00","1.714077E-04","-5.960464E-06"
"2247","1.958429E+02","-1.852820E+01","1.129830E+00","2.727376E+00","1.477837E-04","-3.459454E-04"
"2248","1.885859E+02","-2.398518E+01","8.963075E-01","2.727154E+00","1.659222E-04","-7.200241E-05"
"2249","1.903667E+02","-2.152783E+01","7.448228E-01","2.727396E+00","1.820147E-04","4.768372E-07"
"2250","1.863737E+02","-2.285332E+01","9.203004E-01","2.727512E+00","1.637451E-04","3.151894E-04"
"2251","1.879207E+02","-2.006453E+01","8.549898E-01","2.726965E+00","1.698840E-04","-4.076958E-04"
"2252","1.918376E+02","-1.936826E+01","8.867134E-01","2.727445E+00","1.668174E-04","-9.799004E-05"
"2253","1.928556E+02","-1.729698E+01","7.435326E-01","2.727484E+00","1.821726E-04","-1.881123E-04"
"2254","1.891863E+02","-1.810848E+01","8.210694E-01","2.727441E+00","1.733577E-04","-6.389618E-05"
"2255","1.905011E+02","-1.644568E+01","5.983153E-01","2.727657E+00","2.030804E-04","3.123283E-05"
"2256","1.991096E+02","-1.655591E+01","7.699950E-01","2.727788E+00","1.790149E-04","-1.368523E-04"
"2257","2.008154E+02","-1.534722E+01","8.198619E-01","2.727929E+00","1.734853E-04","-1.106262E-04"
"2258","1.968942E+02","-1.574211E+01","5.960357E-01","2.727184E+00","2.034684E-04","-7.019043E-04"
"2259","1.981649E+02","-1.407351E+01","8.996557E-01","2.727891E+00","1.656132E-04","-1.156330E-04"
"2260","2.020672E+02","-1.296755E+01","3.671699E-01","2.728027E+00","2.592385E-04","-1.649857E-04"
"2261","2.031651E+02","-1.105128E+01","3.872724E-01","2.727823E+00","2.524206E-04","-4.951954E-04"
"2262","1.994864E+02","-1.160725E+01","6.023070E-01","2.727850E+00","2.024063E-04","-3.156662E-04"
"2263","2.009942E+02","-9.273220E+00","3.710921E-01","2.728557E+00","2.578649E-04","2.324581E-04"
"2264","1.952315E+02","-1.464441E+01","6.935981E-01","2.727529E+00","1.886162E-04","-3.485680E-04"
"2265","1.955385E+02","-1.274284E+01","9.202553E-01","2.727783E+00","1.637491E-04","-1.909733E-04"
"2266","1.923104E+02","-1.345467E+01","8.296905E-01","2.727396E+00","1.724547E-04","-4.291534E-04"
"2267","1.931949E+02","-1.157780E+01","1.165162E+00","2.727650E+00","1.455257E-04","-2.920628E-04"
"2268","1.969211E+02","-1.029348E+01","5.146584E-01","2.728158E+00","2.189644E-04","2.312660E-05"
"2269","1.982645E+02","-8.127913E+00","4.164206E-01","2.728290E+00","2.434260E-04","8.821487E-06"
"2270","1.943076E+02","-9.069083E+00","4.599010E-01","2.728241E+00","2.316332E-04","1.456738E-04"
"2271","1.957602E+02","-7.038230E+00","4.606797E-01","2.727911E+00","2.314374E-04","-3.287792E-04"
"2272","1.841092E+02","-2.162971E+01","9.251764E-01","2.727319E+00","1.633130E-04","1.504421E-04"
"2273","1.857186E+02","-1.923031E+01","5.505859E-01","2.727084E+00","2.116998E-04","-2.458096E-04"
"2274","1.817272E+02","-2.042426E+01","1.007574E+00","2.726960E+00","1.564929E-04","-1.733303E-04"
"2275","1.836361E+02","-1.772738E+01","8.525179E-01","2.727368E+00","1.701301E-04","4.935265E-05"
"2276","1.870394E+02","-1.686342E+01","7.848470E-01","2.727311E+00","1.773130E-04","-1.699924E-04"
"2277","1.882540E+02","-1.514485E+01","5.727327E-01","2.727741E+00","2.075664E-04","1.389980E-04"
"2278","1.851508E+02","-1.573985E+01","6.398076E-01","2.727325E+00","1.963850E-04","-1.356602E-04"
"2279","1.859570E+02","-1.383185E+01","6.845775E-01","2.727340E+00","1.898549E-04","-2.348423E-04"
"2280","1.793973E+02","-1.920875E+01","1.263906E+00","2.726842E+00","1.397255E-04","-2.570152E-04"
"2281","1.811541E+02","-1.653713E+01","9.409777E-01","2.727067E+00","1.619360E-04","-2.105236E-04"
"2282","1.770678E+02","-1.815573E+01","1.077077E+00","2.727137E+00","1.513595E-04","8.010864E-05"
"2283","1.785909E+02","-1.525092E+01","1.011474E+00","2.727217E+00","1.561909E-04","-1.907349E-05"
"2284","1.826511E+02","-1.461768E+01","9.064047E-01","2.727672E+00","1.649954E-04","2.558231E-04"
"2285","1.834359E+02","-1.248079E+01","7.847846E-01","2.727719E+00","1.773200E-04","1.807213E-04"
